created_at,text,state,place_full_name,lat,long,class,Class_p,s_score
2020-10-28 16:01:33+00:00,ogande are there other states and electrical power companies coming or already here to assist with power restoration okwx icestorm2020 oklahoma kocoweather koconews kfor news9 just like oge did when helping our hurricane damaged areas, OK,"Edmond, OK",-97.455741,35.695222099999995,1,3,0.2023
2020-10-28 15:56:10+00:00,44 days in jail 45 minus 1 day served for killing two people, OK,"Edmond, OK",-97.455741,35.695222099999995,1,2,-0.6597
2020-10-28 15:40:15+00:00,i guess when my power goes out my house also turns into a dead zone canaTMt do shit y, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,-0.836
2020-10-28 15:40:03+00:00,bigdawgleg ay laughing out loud iaTMm dead y, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,0,-0.2732
2020-10-28 15:34:18+00:00,aycockonxion dteg32 hollyotterbein and then the fbi killed him anyway there were weeks of riots and only then did the us government pass the civil rights act you cannot cherrypick this stuff especially against someone who actually knows stuff, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,2,-0.8316
2020-10-28 15:04:57+00:00,every single tree outside the okcnm is gone y y y oklahoma city national memorial museum, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,3,0.0
2020-10-28 14:26:42+00:00,missed this yesterday but okc city council has now indefinitely delayed a decision on whether to appeal the 10th circuit ruling striking down the panhandling in medians ordinance, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,-0.4497
2020-10-28 14:25:45+00:00,accident in oklahomacity on wilshire boulevard at and rockwell ave okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.4767
2020-10-28 14:23:03+00:00,as i flooding the rain is causing major flooding concerns as if an that is storm wasnaTMt enough overhead projector is worried about the construction zone at i44 and i235 troopers say the area isnaTMt draining and water is gathering on i44 welcome back overhead projector said they may close interstate if it gets worse, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,-0.3182
2020-10-28 14:10:44+00:00,accident shoulder blocked in oklahomacity on i44 eb between western avenueexit 126 and broadway exti235exit 127 okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.6369
2020-10-28 14:10:43+00:00,injury accident in asiadistrict on nw 34th st at and indiana ave okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.7096
2020-10-28 14:10:43+00:00,injury accident in oklahomacity on air depot boulevard south of e hefner rd okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,4,-0.7096
2020-10-28 14:00:43+00:00,blocked due to fallen power cables in canadian on kilpatrick tnpke eb between nw 39th exwyretweet 66 and w britton rd okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.5574
2020-10-28 13:58:34+00:00,the pine tree coming down took out the front part of our fence the next couple of days will be assessing the catastrophic damage our trees in the okc metro tooyes it looked like a tornado hit except this was that is and it was below freezing, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,3,-0.6486
2020-10-28 13:55:43+00:00,low hanging power lines caution in canadian on kilpatrick tnpke eb between wilshire boulevard and w britton rd okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.2732
2020-10-28 13:51:29+00:00,i remember going to an ou nebraska game in lincoln in weather just like what we have in okc right now temp right at freezing and raining hard could barely get up the stadium ramps they were so slick 1991 i think ick, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,0.1779
2020-10-28 13:45:58+00:00,one of many power poles that are down due to the that is storm this is in bethany near glade and nw 39th expressway, OK,"Bethany, OK",-97.641153,35.51249,0,0,0.0
2020-10-28 13:45:43+00:00,freezing rain in okc metro area okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,3,-0.1027
2020-10-28 13:40:43+00:00,accident in oklahoma on broadway ext nb north of britton rd okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.4767
2020-10-28 13:35:44+00:00,accident shoulder blocked in oklahoma on i44 welcome back at nw 36th st slow traffic back to lk hefner pkwy okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.296
2020-10-28 13:30:43+00:00,accident shoulder blocked in oklahoma on i44 eb at sw 29th stexit 118 slow traffic back to sw 44th stexit 117 okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.6369
2020-10-28 13:26:10+00:00,driving round okc metro this morning still canaTMt get over the amount of damage this that is storm has caused we are back at it at 9am covering new round of storms moving in right now big flooding concern, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,-0.4939
2020-10-28 13:25:43+00:00,accident in oklahomacity on lk hefner pkwy nb near nw 39th expwy okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.4767
2020-10-28 13:25:43+00:00,accident shoulder blocked in oklahoma on i44 eb at nw 36th st okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.6369
2020-10-28 13:05:43+00:00,flood advisory until 1030am in okc metro area okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,0.0
2020-10-28 13:00:43+00:00,accident in canadian on sw 29th st at s mustang rd okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.4767
2020-10-28 12:56:30+00:00,okwx is weird that is storms thunderstorms flooding and to keep things really interesting my car stalled in the middle of 33rd and broadway, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,0.1263
2020-10-28 12:45:43+00:00,fallen power cables caution in edmond on sorghum mill rd welcome back between bryant avenueand and broadway okctraffic, OK,"Edmond, OK",-97.455741,35.695222099999995,1,1,0.128
2020-10-28 12:40:43+00:00,fallen power cables caution in canadian on kilpatrick tnpke eb at wilshire boulevard okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.3612
2020-10-28 12:20:43+00:00,injury accident in yukon on sara rd at nw 36th st okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.7096
2020-10-28 12:15:43+00:00,thunderstorms in okc metro area okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,0.0
2020-10-28 12:00:13+00:00,i44 is so eerie no lights on the highway at all, OK,"Bethany, OK",-97.641153,35.51249,0,3,-0.6927
2020-10-28 11:45:43+00:00,injury accident in edmond on danforth rd at broadway okctraffic, OK,"Edmond, OK",-97.455741,35.695222099999995,1,1,-0.7096
2020-10-28 11:26:55+00:00,liveyasminecom perkinsjanie vicjagger23 tezeweze rexchapman bullshitit is harder to hit a moving limb than center massthose cops are incredible or youre lying, OK,"Yukon, OK",-97.742292,35.5006305,0,3,-0.5667
2020-10-28 11:25:19+00:00,vicjagger23 tezeweze rexchapman yeahokthe guy was just going for a walk andbam those evil cops killed him, OK,"Yukon, OK",-97.742292,35.5006305,0,3,-0.872
2020-10-28 11:20:43+00:00,possible black that is in okc metro area okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,0.0
2020-10-28 11:20:43+00:00,injury accident in oklahomacity on santa fe avenueat nw 50th st okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.7096
2020-10-28 11:10:43+00:00,light freezing rain in okc metro area okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,3,-0.1027
2020-10-28 10:55:43+00:00,possible icy patches on bridges in okc metro area okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,0.0
2020-10-28 10:50:40+00:00,the scale of damage from this that is storm event is massive pickup will take weeks if not months according to okc mayor david holtthe city will do special pick up for downed branches stack them curbside where you would normally place bulk trash, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,-0.128
2020-10-28 10:40:43+00:00,that is storm warning until 1pm in okc metro area okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.34
2020-10-28 10:40:43+00:00,fallen power cables caution in oklahoma on may avenuenb between i 44nw 39th st and nw 40th st okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.3612
2020-10-28 10:15:43+00:00,light freezing drizzle in okc metro area okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,3,-0.1027
2020-10-28 10:01:17+00:00,power outage 32 degrees outsidecar frozen shut and roads impossible good times, OK,"Yukon, OK",-97.742292,35.5006305,1,3,0.4404
2020-10-28 05:22:45+00:00,itaTMs like 15 degrees power outage my trucc got stucc in the mud got a flat tire power still out in a motel and it look like the bed got bed bugs hope yaTMall had a blessed tuesday yTM, OK,"Stillwater, OK",-97.08020475,36.129688900000005,0,3,0.8957
2020-10-28 04:30:50+00:00,finally downloaded dead by daylight v excited, OK,"Midwest City, OK",-97.3576199,35.470364000000004,0,0,-0.4404
2020-10-28 04:22:33+00:00,per annum when traffic lights are out everyone must stop at the light whoever ever stops at the light first may gojust seen several examples of people not doing this while driving down memorial road, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,-0.4215
2020-10-28 04:07:31+00:00,makingheadlines samanthamelamed would it have been ok if he had stabbed and killed one of the officers, OK,"Yukon, OK",-97.742292,35.5006305,0,2,-0.7351
2020-10-28 03:57:27+00:00,yep so might have a concussion bc i busted it on that is tonight like full on slipped and landed on my back and head yTMyTMyTM, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,1,0.5719
2020-10-28 02:51:48+00:00,walshingitout iaTMm a huge walking dead fan, OK,"Edmond, OK",-97.455741,35.695222099999995,0,0,-0.1779
2020-10-28 02:22:43+00:00,that guy fresh lmfao im dead as hell y y, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,0,-0.6249
2020-10-28 02:22:12+00:00,laugh my ass off fox showing snell say fuck in slow motion thataTMs good baseball folks, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,-0.128
2020-10-28 02:19:05+00:00,naw im fuckin dead y y, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,0,-0.6801
2020-10-28 02:14:19+00:00,please do not call 911 to report downed power lines unless there is an emergency call one of these numbers instead, OK,"Edmond, OK",-97.455741,35.695222099999995,0,3,-0.0772
2020-10-28 01:51:32+00:00,anyone figure out a good way to report a downed line to ogande one connected to my house is now laying across the backyard and iaTMm at 12 power inside donaTMt know if itaTMs safe to even be in here, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,0.7003
2020-10-28 01:30:44+00:00,accident in oklahomacity on western avenuebetween nw 80th st and nw 83rd st okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,4,-0.4767
2020-10-28 01:28:54+00:00,gwynethmason13 cops have no soul this was a deliberate massacre killing hoping they would bleed out my god no humanity miss tafara i am horrified by what you went thru thank you for speaking truth to power, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,2,-0.4864
2020-10-28 01:25:43+00:00,accident cleared in oklahoma on macarthur boulevard at nw 10th st okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.4019
2020-10-28 01:23:23+00:00,attorneycrump waukegan police gwynethmason13 terrorism by cop and killing by cop cops are completely gone around the bend, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,-0.875
2020-10-28 01:09:20+00:00,spotr 3 miles wsw of bethany ok 0100 coordinated universal time frt 32f total icing 1 inroad icyicing power lines trees otherfreezing drizzle th, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,3,0.296
2020-10-28 01:05:45+00:00,accident cleared in oklahoma on lk hefner pkwy nb at kilpatrick tpke okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.4019
2020-10-28 01:05:43+00:00,injury accident in oklahomacity on pennsylvania avenueat sw 10th st okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,4,-0.7096
2020-10-28 00:50:44+00:00,injury accident on highland park boulevard at pennsylvania ave okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.7096
2020-10-28 00:35:43+00:00,accident in oklahoma on lk hefner pkwy nb at kilpatrick tpke okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.4767
2020-10-28 00:30:44+00:00,accident cleared in oklahoma on nw 164th st east of and penn ave okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,4,-0.4019
2020-10-28 00:25:43+00:00,accident cleared on trenton south of 71st traffic, OK,"Tulsa, OK",-95.9136419,36.1093915,1,1,-0.4019
2020-10-28 00:20:43+00:00,injury accident in oklahoma on macarthur boulevard at nw 10th st okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.7096
2020-10-28 00:10:44+00:00,accident cleared in oklahoma on pennsylvania avenueat i 40 okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.4019
2020-10-28 00:10:43+00:00,injury accident on trenton south of 71st traffic, OK,"Tulsa, OK",-95.9136419,36.1093915,1,4,-0.7096
2020-10-28 00:05:43+00:00,accident cleared in tulsa on 71st st s east of riverside drriverside pkwy traffic, OK,"Tulsa, OK",-95.9136419,36.1093915,1,1,-0.4019
2020-10-27 23:55:43+00:00,accident in tulsa on 71st st s east of riverside drriverside pkwy traffic, OK,"Tulsa, OK",-95.9136419,36.1093915,1,1,-0.4767
2020-10-27 23:55:30+00:00,scottajackson yessir just pulled a huge branch that was leaning on the roof it dented the gutter but thataTMs the only damage to the house just cleared branches from the top, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,-0.2144
2020-10-27 23:37:04+00:00,gotta love driving down nw expressway during an that is storm and see the sprinklers running, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,0.6369
2020-10-27 23:36:46+00:00,traffic alert sorghum mill between bryant and broadway is shut down for power poles and lines in the roadway, OK,"Edmond, OK",-97.455741,35.695222099999995,0,3,0.296
2020-10-27 23:31:46+00:00,cityofokc davidfholt thank you for your response this helps us here at the state with how to move forward regarding how cities and towns might handle the debris, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,2,0.6705
2020-10-27 23:20:43+00:00,injury accident in oklahoma on nw 164th st east of and penn ave okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,4,-0.7096
2020-10-27 23:07:08+00:00,no energy slowjoe, OK,"Stillwater, OK",-97.08020475,36.129688900000005,0,0,-0.2057
2020-10-27 23:05:43+00:00,injury accident in oklahoma on pennsylvania avenueat nw 164th st okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,4,-0.7096
2020-10-27 22:55:45+00:00,potential downed powerline ogandenearby coordinates 3533791697547476, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,1,0.0
2020-10-27 22:53:53+00:00,ogande can you say when power will be restored in the oaks i addition in okc eastern and deep creek rd, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,0,0.34
2020-10-27 22:25:43+00:00,injury accident in oklahomacity on nw 5th st at western ave okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.7096
2020-10-27 22:25:43+00:00,accident cleared in canadian on s 29th st at ok92s cemetery rd okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.4019
2020-10-27 22:10:34+00:00,a requiem for the many of our silent friends who were hurt or lost today, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,0,-0.3818
2020-10-27 22:06:06+00:00,spotr 4 miles sse of piedmont ok 2203 coordinated universal time damagethat is accumulation causing significant tree damage measured up to 12a diameter limb, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,3,-0.0516
2020-10-27 21:58:47+00:00,just drove around okc frantically looking for a gas station with electricity and gas all while coasting on fumes and dodging broke iced trees 8 stations later for whoever needs it there is gas at the shell on reno downtown icestorm2020 okcgas, OK,"Oklahoma City, OK",-97.552161,35.4828435,3,3,-0.6908
2020-10-27 21:58:04+00:00,emilyrsutton 15th boulevard area in edmond, OK,"Edmond, OK",-97.455741,35.695222099999995,0,0,0.0
2020-10-27 21:51:31+00:00,looks like the icy rain caused a tree to drape itself over one of the power lines north of sw 134th st s penn ave not too far from the ogande substation and the two nearby churchesokwx, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,3,0.3612
2020-10-27 21:45:43+00:00,accident in canadian on s 29th st at ok92s cemetery rd okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,4,-0.4767
2020-10-27 21:25:41+00:00,at 400 prime minister cdt 3 se nichols hills oklahoma co ok public reports that is storm that is accumulations of around 12 inch also extensive tree damage, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,3,-0.25
2020-10-27 21:19:40+00:00,significant that is storm damage in cushing ok okwx icestorm2020 oklahoma, OK,"Cushing, OK",-96.7589665,35.9742148,1,3,-0.0516
2020-10-27 21:17:30+00:00,seriously why we have to stand outside in the freezing cold sleet rain that is phone signal weak so you can barely hear your cues from the station all to keep oklahoma up to date with the latest weather power outages and road conditions this angers me, OK,"Oklahoma City, OK",-97.552161,35.4828435,3,3,-0.8349
2020-10-27 21:05:44+00:00,road cleared in oklahoma on broadway ext nb at britton rd okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,0.1027
2020-10-27 21:05:43+00:00,flooding narrowed to 1 lane in oklahomacity on i44 welcome back between kelley avenueexit 128 and western avenueexit 126 okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,0.4588
2020-10-27 20:50:43+00:00,at 322 prime minister cdt 1 and oklahoma city oklahoma co ok broadcast media reports that is storm large uprooted tree blocking street 16th and and hudson twitter report withpicture, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.1027
2020-10-27 20:45:43+00:00,fallen power cables caution in oklahoma on broadway ext nb at britton rd okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.3612
2020-10-27 20:32:04+00:00,that is storm 2020 this is just some of the damage okwx, OK,"Choctaw, OK",-97.25710385,35.467948,0,3,-0.4939
2020-10-27 20:25:10+00:00,realdonaldtrump stfu you lunatic why do you test people rallies to prove their loyalty to you by being willing to become sick maybe they even die withno mask then you have martyrs anyone dies from a maskless rally it is your fault it is herman cain x 10 or more, OK,"Edmond, OK",-97.455741,35.695222099999995,0,3,-0.8625
2020-10-27 20:10:44+00:00,watch out for downed tree limbs and power lines in okc metro area okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,0.0
2020-10-27 20:00:45+00:00,fallen power cables caution in oklahomacity on ne 50th st east of i35 okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.3612
2020-10-27 20:00:44+00:00,32 degrees wind chill 25 in okc metro area okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,3,0.0
2020-10-27 20:00:02+00:00,just about 3 hours north of texas motor speedway we are getting a crippling that is storm so yes things could be worse, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,0.1005
2020-10-27 19:35:57+00:00,kennedynation 21 years ago today i witnessed my friend killed by a drunk driver it was the the most traumatic experience of my life, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,2,-0.8268
2020-10-27 19:24:10+00:00,when the street lights go out oklahomans automatically forget how a fourway stop works it is fucking infuriating, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,-0.7778
2020-10-27 19:20:43+00:00,injury accident in tulsa on riverside dr south of i 44e 51st pl traffic, OK,"Tulsa, OK",-95.9136419,36.1093915,1,4,-0.7096
2020-10-27 19:00:43+00:00,injury accident in oklahomacity on and 10th st at and ann arbor ave okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.7096
2020-10-27 19:00:43+00:00,accident in oklahoma on reno avenuewb at s rockwell ave okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.4767
2020-10-27 18:50:34+00:00,paulvnew beeraddev1 attorneycrump rmlawing and when the bullet they shot into the ground ricochets and hits an innocent then what, OK,"Yukon, OK",-97.742292,35.5006305,0,0,0.34
2020-10-27 18:40:43+00:00,injury accident in oklahomacity on lk hefner pkwy sb near nw grand boulevard okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.4404
2020-10-27 18:23:26+00:00,at 1258 prime minister cdt 23 se yukon canadian co ok public reports that is storm 075 inches of that is near nw 23rd and yukon pkwy twitter report with picture, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,1,0.296
2020-10-27 18:20:44+00:00,accident on s peoria avenuenorth of 67th traffic, OK,"Tulsa, OK",-95.9136419,36.1093915,1,4,-0.4767
2020-10-27 18:17:24+00:00,at 105 prime minister cdt 1 ssw el reno canadian co ok trained spotter reports that is storm near 1 inch that is accumulation on power lines with poles on ground many roads are blocked ssw of el reno, OK,"El Reno, OK",-97.975903,35.522607,0,3,0.0258
2020-10-27 18:16:46+00:00,no way getting to work until the driveway and neighborhood road is cleared icestorm2020 okwx oklahoma okc, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.2023
2020-10-27 18:15:47+00:00,traffic alert avoid 2nd and jackson near boulevard power lines are down in the road, OK,"Edmond, OK",-97.455741,35.695222099999995,0,1,0.0
2020-10-27 18:11:18+00:00,ogande if i have already reported my outage but i have downed power lines do i need to let you know they fell this morning but the outage started yesterday y, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,0.0
2020-10-27 18:10:44+00:00,accident in tulsa on w 23rd st s at i 244southwest boulevard traffic, OK,"Tulsa, OK",-95.9136419,36.1093915,1,1,-0.4767
2020-10-27 18:09:20+00:00,at 1252 prime minister cdt 2 sw bethany oklahoma co ok public reports that is storm 075 inches of that is on west side of lake overholser twitter report measured, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,0.296
2020-10-27 17:55:45+00:00,accident in edmond on nw 178th st west of griffin dr okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,4,-0.4767
2020-10-27 17:55:44+00:00,accident in tulsa on w 23rd st s at i 244southwest boulevard traffic, OK,"Tulsa, OK",-95.9136419,36.1093915,1,1,-0.4767
2020-10-27 17:54:56+00:00,i did my job starting at 545 this morning knowing i had no power at home and having no idea if there had been any damage to our building i spent a couple hours dodging falling that is and tree branchesbut yeah todayaTMs the day to call us fake, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,3,-0.8591
2020-10-27 17:52:14+00:00,over a34 to nearly 1inch in diameter of that is on the west side of the okc metro near lake overholser nwsnorman okwx, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,0,0.0
2020-10-27 17:50:43+00:00,accident in oklahomacity on and 10th st at and ann arbor ave okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.4767
2020-10-27 17:42:51+00:00,traffic alert edmond road is closed at the railroad tracks due to high water, OK,"Edmond, OK",-97.455741,35.695222099999995,0,3,0.296
2020-10-27 17:38:12+00:00,need a place to warm up charge up connect to wifi we have power and will be here until 3p today tuesday 916 nw 6th, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,0.2263
2020-10-27 17:38:00+00:00,remember folks call originale when you have a downed power line, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,0.0
2020-10-27 17:35:16+00:00,lmfao this shit got me dead y y, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,0,-0.6597
2020-10-27 17:30:44+00:00,accident in oklahomacity on may avenuesouth of sw 44th st okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,4,-0.4767
2020-10-27 17:16:31+00:00,thereaTMs significant tree damage in nichols hills today at least one road is impassible due to downed power lines okwx okcfox, OK,"The Village, OK",-97.5581445,35.569072500000004,1,3,-0.34
2020-10-27 17:15:36+00:00,lolkirbstompp slow painful death, OK,"The Village, OK",-97.5581445,35.569072500000004,0,0,-0.7783
2020-10-27 17:03:53+00:00,elliott sadler blakeshelton you should have just drove north to thackerville ok and stayed with terry bradshaw iaTMm sure him and clintbowyer would have gotten along, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,0.5423
2020-10-27 17:00:43+00:00,accident cleared in dallasjunction on i35 nb south of i40mm 126 slow traffic back to se 15th stexit 125b okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.4019
2020-10-27 16:54:46+00:00,avoid the slick sidewalks downtown okc by taking the undergroundokc, OK,"Edmond, OK",-97.455741,35.695222099999995,0,1,-0.296
2020-10-27 16:52:28+00:00,call 8005226870 to report downed and damaged lines, OK,"Edmond, OK",-97.455741,35.695222099999995,0,0,-0.4404
2020-10-27 16:51:13+00:00,ohptraffic we saw a semi slide off i40 e into a wide median yesterday about mm 109 reported to 911 hope the drivers were okayit was wild out there hope everyone stays safe no pic but some pics of other wrecks, OK,"Clinton, OK",-98.9821033,35.4970195,0,3,0.5023
2020-10-27 16:47:49+00:00,that is storm power out during a pandemic might as well deadlift deadlifttillimdead okcpt, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,0.2732
2020-10-27 16:41:04+00:00,hang out with your favorite internet sad boia tonight as he and a few producers get spooped in dead by daylight, OK,"Oakhurst, OK",-96.0636337,36.090902,0,3,-0.6597
2020-10-27 16:36:45+00:00,omfg oklahoma really doesnaTMt know how to handle a little that is there are so many cars in the ditch next to hefner parkwayy, OK,"The Village, OK",-97.5581445,35.569072500000004,1,3,0.0
2020-10-27 16:21:43+00:00,1st dnr is amazing for caramelized onions before christ of the sugar content slow stir those fuckers over lowmed heat add a dash of the beer every time they get dry and if it doesnaTMt take at least 30 minutes youaTMre doing it wrong, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,3,-0.4939
2020-10-27 16:01:46+00:00,survivor tree the survivor tree at the oklahoma city memorial has some damage from the that is storm a big limb is down crews have supports up and are knocking off that is arguably the most symbolicimportant landmark in oklahoma koconews okcnm, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,3,0.4364
2020-10-27 15:43:56+00:00,the average temperature for okc for october is around 73a but not today, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,3,0.0
2020-10-27 15:32:22+00:00,the myriadgardens is a mess right now with downed trees one cracked and fell right as i started this video the gardens is obviously closed right now because itaTMs very dangerous, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,-0.7089
2020-10-27 15:16:14+00:00,falling branches and frozen debris as far as the eye can see midwest city oklahoma, OK,"Midwest City, OK",-97.3576199,35.470364000000004,1,3,-0.1531
2020-10-27 14:45:45+00:00,at 937 am cdt stillwater payne co ok emergency mngr reports that is storm multiple power lines down due to that is loading on limbs limbs in roadways many reports of power lines catching elevated trees on fire multiple tree limbs punctured holes in r, OK,"Stillwater, OK",-97.08020475,36.129688900000005,0,3,-0.4215
2020-10-27 14:25:43+00:00,disabled vehicle caution in canadian on i40 welcome back at mustang rdsh4 okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,0.4588
2020-10-27 14:14:57+00:00,at 903 am cdt harrah oklahoma co ok fire deptrescue reports that is storm 04 inches of that is accumulation widespread tree damage occuring in neighborhood, OK,"Harrah, OK",-97.17748305,35.463574,1,3,-0.5267
2020-10-27 14:09:17+00:00,got power outage reported but now a tree limb fell in the back yard and took out the coxcomm cable line itaTMs gonna be one of those days okwx, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,3,0.0
2020-10-27 14:07:03+00:00,at 822 am cdt 225 se yukon canadian co ok public reports that is storm twitter report measured 916 that is near nw23 and yukon pkwy, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,1,0.296
2020-10-27 14:05:43+00:00,traffic lights not working caution in oklahomacity on nw expwy at and independence ave okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,0.0
2020-10-27 13:45:51+00:00,sasha melanated my bookcase is currently pretty unorganized and i have had to clear off the bottom shelf because my dog has developed a taste for literature there have been casualties, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,2,0.7003
2020-10-27 13:45:44+00:00,that is storm warning until 1pm wednesday in okc metro area okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.34
